repo_full_name,sha,html_url,author_login,author_id,author_type,authored_date,committer_login,committed_date,message,additions,deletions,total_changes,files_changed_count,parent_shas
bharathgs/Awesome-pytorch-list,a632d3d3789c1c917f441db50db824f1e0cd9d62,https://github.com/bharathgs/Awesome-pytorch-list/commit/a632d3d3789c1c917f441db50db824f1e0cd9d62,bharathgs,4470378,User,2020-06-24T04:24:31+00:00,web-flow,2020-06-24T04:24:31+00:00,pulse,1,0,1,1,e64abdaed957431d2e6796766dd45318702014ea
bharathgs/Awesome-pytorch-list,e64abdaed957431d2e6796766dd45318702014ea,https://github.com/bharathgs/Awesome-pytorch-list/commit/e64abdaed957431d2e6796766dd45318702014ea,greentfrapp,13292973,User,2020-05-24T11:15:23+00:00,web-flow,2020-05-24T11:15:23+00:00,Add FlashTorch and Lucent (#95),2,0,2,1,a61b0a585c319a7c62b3c5f0aad298e0b6583981
bharathgs/Awesome-pytorch-list,a61b0a585c319a7c62b3c5f0aad298e0b6583981,https://github.com/bharathgs/Awesome-pytorch-list/commit/a61b0a585c319a7c62b3c5f0aad298e0b6583981,osipov,972700,User,2020-05-24T11:13:41+00:00,web-flow,2020-05-24T11:13:41+00:00,Include books on PyTorch (#94),4,2,6,1,4446a2bec7092808e9e4a4a673c41e525db5056b
bharathgs/Awesome-pytorch-list,4446a2bec7092808e9e4a4a673c41e525db5056b,https://github.com/bharathgs/Awesome-pytorch-list/commit/4446a2bec7092808e9e4a4a673c41e525db5056b,aakashns,1560745,User,2020-05-13T05:36:50+00:00,web-flow,2020-05-13T05:36:50+00:00,"Add ""Deep Learning with PyTorch: Zero to GANs"" (#93)",1,0,1,1,838108a9f3e25b9bebbb94b0485ef812c75331a0
bharathgs/Awesome-pytorch-list,838108a9f3e25b9bebbb94b0485ef812c75331a0,https://github.com/bharathgs/Awesome-pytorch-list/commit/838108a9f3e25b9bebbb94b0485ef812c75331a0,layumi,8390471,User,2020-04-27T03:21:08+00:00,web-flow,2020-04-27T03:21:08+00:00,Add one IJCAI 2020 Paper Implementation (#91),1,0,1,1,19f21303b93e75e06602ed47a3dd808097ea4a10
bharathgs/Awesome-pytorch-list,19f21303b93e75e06602ed47a3dd808097ea4a10,https://github.com/bharathgs/Awesome-pytorch-list/commit/19f21303b93e75e06602ed47a3dd808097ea4a10,bharathgs,4470378,User,2020-04-08T06:16:50+00:00,web-flow,2020-04-08T06:16:50+00:00,ray.io,1,1,2,1,1f864f3b62bb0dd5a508d2e3f1a1eee9ff8f0ca5
bharathgs/Awesome-pytorch-list,1f864f3b62bb0dd5a508d2e3f1a1eee9ff8f0ca5,https://github.com/bharathgs/Awesome-pytorch-list/commit/1f864f3b62bb0dd5a508d2e3f1a1eee9ff8f0ca5,ProGamerGov,10626398,User,2020-03-27T05:05:00+00:00,web-flow,2020-03-27T05:05:00+00:00,Added neural-dream (#90),1,0,1,1,189c3af0026f01667924510110381b81ba775306
bharathgs/Awesome-pytorch-list,189c3af0026f01667924510110381b81ba775306,https://github.com/bharathgs/Awesome-pytorch-list/commit/189c3af0026f01667924510110381b81ba775306,ZwwWayne,40779233,User,2020-03-17T08:08:20+00:00,web-flow,2020-03-17T08:08:20+00:00,Add MMDetection (#89),1,0,1,1,b96482889d2146f08008551bd1d5b668a1089248
bharathgs/Awesome-pytorch-list,b96482889d2146f08008551bd1d5b668a1089248,https://github.com/bharathgs/Awesome-pytorch-list/commit/b96482889d2146f08008551bd1d5b668a1089248,bharathgs,4470378,User,2020-03-03T06:01:27+00:00,web-flow,2020-03-03T06:01:27+00:00,pytorch vae,1,0,1,1,6f785cb56b2fc28d89731bcd9fe6b8497db3527c
bharathgs/Awesome-pytorch-list,6f785cb56b2fc28d89731bcd9fe6b8497db3527c,https://github.com/bharathgs/Awesome-pytorch-list/commit/6f785cb56b2fc28d89731bcd9fe6b8497db3527c,mfl28,46156789,User,2020-03-02T09:57:18+00:00,web-flow,2020-03-02T09:57:18+00:00,Add pytorch-cpp tutorial. (#88),1,1,2,1,63ae7cfb4aa9d386769657a2e4ad910077bd2ec0
bharathgs/Awesome-pytorch-list,63ae7cfb4aa9d386769657a2e4ad910077bd2ec0,https://github.com/bharathgs/Awesome-pytorch-list/commit/63ae7cfb4aa9d386769657a2e4ad910077bd2ec0,IgorSusmelj,1522766,User,2020-02-13T12:21:39+00:00,web-flow,2020-02-13T12:21:39+00:00,Add style guide for pytorch (#87),1,0,1,1,37632439a9f00565b4cbcecd798e4f9520025054
bharathgs/Awesome-pytorch-list,37632439a9f00565b4cbcecd798e4f9520025054,https://github.com/bharathgs/Awesome-pytorch-list/commit/37632439a9f00565b4cbcecd798e4f9520025054,jettify,223335,User,2020-02-13T12:20:26+00:00,web-flow,2020-02-13T12:20:26+00:00,"Add pytorch-optimizer to the list (#86)

* Add pytorch-optimizer to the list 

https://github.com/jettify/pytorch-optimizer -- collections of modern optimization algorithms for PyTorch, includes: AccSGD, AdaBound, AdaMod, DiffGrad, Lamb, RAdam, RAdam, Yogi.

* Update README.md",1,1,2,1,6ee712024a88d3b36baa38e0c406d87704bad61b
bharathgs/Awesome-pytorch-list,6ee712024a88d3b36baa38e0c406d87704bad61b,https://github.com/bharathgs/Awesome-pytorch-list/commit/6ee712024a88d3b36baa38e0c406d87704bad61b,bharathgs,4470378,User,2020-02-07T06:16:59+00:00,web-flow,2020-02-07T06:16:59+00:00,pytorch3d,1,1,2,1,02eeccbd1604c23bbdfdcb27df260666f770121b
bharathgs/Awesome-pytorch-list,02eeccbd1604c23bbdfdcb27df260666f770121b,https://github.com/bharathgs/Awesome-pytorch-list/commit/02eeccbd1604c23bbdfdcb27df260666f770121b,fitsumreda,15355345,User,2020-02-02T13:36:41+00:00,web-flow,2020-02-02T13:36:41+00:00,"unsupervised video interpolation (#85)

Add a PyTorch Implementation of the Paper: Unsupervised Video Interpolation Using Cycle Consistency. In ICCV 2019.",1,1,2,1,4a581190c3c6da01d8eb346858dae05ae8790eab
bharathgs/Awesome-pytorch-list,4a581190c3c6da01d8eb346858dae05ae8790eab,https://github.com/bharathgs/Awesome-pytorch-list/commit/4a581190c3c6da01d8eb346858dae05ae8790eab,bharathgs,4470378,User,2020-01-24T04:46:17+00:00,web-flow,2020-01-24T04:46:17+00:00,flamble,1,0,1,1,6d82ee3e4f6f1d1ed0b5dd52715777566aa6b026
bharathgs/Awesome-pytorch-list,6d82ee3e4f6f1d1ed0b5dd52715777566aa6b026,https://github.com/bharathgs/Awesome-pytorch-list/commit/6d82ee3e4f6f1d1ed0b5dd52715777566aa6b026,bharathgs,4470378,User,2020-01-24T04:45:29+00:00,web-flow,2020-01-24T04:45:29+00:00,Update README.md,1,0,1,1,796bb16c1bfb6e1c993574c4047e7fced8a0b2c6
bharathgs/Awesome-pytorch-list,796bb16c1bfb6e1c993574c4047e7fced8a0b2c6,https://github.com/bharathgs/Awesome-pytorch-list/commit/796bb16c1bfb6e1c993574c4047e7fced8a0b2c6,bharathgs,4470378,User,2020-01-24T04:44:34+00:00,web-flow,2020-01-24T04:44:34+00:00,Update README.md,1,1,2,1,bdac2878a745f193a36c828de32d2c027418725f
bharathgs/Awesome-pytorch-list,bdac2878a745f193a36c828de32d2c027418725f,https://github.com/bharathgs/Awesome-pytorch-list/commit/bdac2878a745f193a36c828de32d2c027418725f,bharathgs,4470378,User,2020-01-24T04:42:10+00:00,web-flow,2020-01-24T04:42:10+00:00,reformer-torch,2,1,3,1,6e891dd576421fa4b687e29e223b32dfdc59a0fe
bharathgs/Awesome-pytorch-list,6e891dd576421fa4b687e29e223b32dfdc59a0fe,https://github.com/bharathgs/Awesome-pytorch-list/commit/6e891dd576421fa4b687e29e223b32dfdc59a0fe,bharathgs,4470378,User,2020-01-24T04:40:48+00:00,web-flow,2020-01-24T04:40:48+00:00,ClassyVision,1,0,1,1,58dd3fcfd955aa9f62c55ed9b4f9248ec6ac4d33
bharathgs/Awesome-pytorch-list,58dd3fcfd955aa9f62c55ed9b4f9248ec6ac4d33,https://github.com/bharathgs/Awesome-pytorch-list/commit/58dd3fcfd955aa9f62c55ed9b4f9248ec6ac4d33,bharathgs,4470378,User,2020-01-21T06:11:56+00:00,web-flow,2020-01-21T06:11:56+00:00,autonomous-learning-library,2,0,2,1,d2e7ff2d82b0142eb75dda2c28c7029d3b4fd5f7
bharathgs/Awesome-pytorch-list,d2e7ff2d82b0142eb75dda2c28c7029d3b4fd5f7,https://github.com/bharathgs/Awesome-pytorch-list/commit/d2e7ff2d82b0142eb75dda2c28c7029d3b4fd5f7,bharathgs,4470378,User,2020-01-20T13:23:17+00:00,web-flow,2020-01-20T13:23:17+00:00,metric-learning,1,0,1,1,1eb71f2f764040d18ec0d2b9eb8184d1dd24e9ae
